datasetInd,auc_1year,auc_2year,auc_3year
0,0.7948717948717949,0.7105263157894736,0.7323232323232323
1,0.7894736842105263,0.7875,0.764957264957265
2,0.8727272727272728,0.696969696969697,0.696969696969697
3,0.7227272727272728,0.6470588235294118,0.6666666666666667
4,0.7373737373737373,0.6359649122807017,0.5630252100840335
5,0.6727272727272727,0.5125,0.5526315789473684
6,0.7456140350877193,0.6974789915966387,0.7307692307692308
7,0.6818181818181818,0.5042016806722689,0.5427350427350427
8,0.7333333333333334,0.8125,0.811965811965812
9,0.7991452991452992,0.7017543859649122,0.6464646464646465
10,0.8781512605042017,0.8571428571428572,0.8508771929824561
11,0.8535353535353535,0.8000000000000002,0.7393162393162394
12,0.7763157894736842,0.7605042016806723,0.7605042016806723
13,0.6096491228070176,0.5714285714285715,0.5964912280701754
14,0.6714285714285715,0.625,0.5857142857142856
15,0.8181818181818181,0.6806722689075632,0.6454545454545455
16,0.7478632478632479,0.6916666666666667,0.6752136752136753
17,0.8201754385964912,0.7807017543859648,0.7318181818181817
18,0.6359649122807017,0.5,0.40350877192982454
19,0.6708333333333332,0.6842105263157894,0.7090909090909091
20,0.740909090909091,0.6523809523809523,0.5978260869565217
21,0.7458333333333333,0.5982905982905983,0.5982905982905983
22,0.7563025210084034,0.7445652173913042,0.7445652173913042
23,0.7264957264957266,0.6623931623931625,0.6623931623931625
24,0.8636363636363636,0.7541666666666668,0.6974789915966387
25,0.7727272727272728,0.7280701754385964,0.6809523809523811
26,0.6041666666666666,0.6285714285714286,0.590909090909091
27,0.6965811965811967,0.6622807017543859,0.676190476190476
28,0.8034188034188036,0.7563025210084034,0.6454545454545455
29,0.7958333333333334,0.8333333333333333,0.8097826086956521
30,0.8947368421052632,0.8487394957983193,0.8045454545454546
31,0.7863636363636364,0.7208333333333333,0.7149122807017544
32,0.6638655462184875,0.691919191919192,0.691919191919192
33,0.707070707070707,0.7899159663865546,0.782051282051282
34,0.8114035087719298,0.764957264957265,0.7280701754385964
35,0.7904761904761906,0.7375000000000002,0.7675438596491226
36,0.8290598290598291,0.7983193277310925,0.6576086956521738
37,0.8632478632478633,0.7982456140350876,0.7772727272727272
38,0.880952380952381,0.7136752136752137,0.7136752136752137
39,0.7909090909090909,0.7563025210084033,0.7105263157894737
40,0.8376068376068377,0.73109243697479,0.6447368421052632
41,0.8034188034188035,0.7818181818181817,0.7424242424242424
42,0.8863636363636364,0.631578947368421,0.5202020202020202
43,0.8361344537815126,0.7285714285714285,0.7119565217391304
44,0.675,0.7777777777777778,0.6954545454545454
45,0.6727272727272727,0.6153846153846154,0.6153846153846154
46,0.7184873949579832,0.670940170940171,0.6491228070175438
47,0.6363636363636365,0.5791666666666667,0.6052631578947368
48,0.7761904761904763,0.811965811965812,0.7719298245614035
49,0.841880341880342,0.7571428571428571,0.75
50,0.7125,0.6710526315789473,0.6285714285714286
51,0.8504273504273505,0.7948717948717949,0.7948717948717949
52,0.773109243697479,0.6842105263157894,0.6904761904761906
53,0.7857142857142857,0.7208333333333333,0.7000000000000001
54,0.8865546218487396,0.7238095238095238,0.636904761904762
55,0.9590909090909091,0.8166666666666668,0.7521367521367522
56,0.7436974789915967,0.6616161616161617,0.6616161616161617
57,0.7333333333333335,0.7681818181818183,0.7428571428571429
58,0.8090909090909091,0.7435897435897436,0.7850877192982455
59,0.6904761904761905,0.7605042016806722,0.7208333333333334
60,0.7857142857142857,0.7125,0.6581196581196581
61,0.8,0.7236842105263157,0.740909090909091
62,0.7916666666666667,0.7878787878787878,0.8035714285714286
63,0.5964912280701754,0.6452991452991452,0.5772727272727272
64,0.7352941176470589,0.5614035087719299,0.5714285714285714
65,0.8675213675213675,0.7282608695652174,0.6845238095238095
66,0.775,0.7454545454545455,0.6999999999999998
67,0.7394957983193278,0.688034188034188,0.6363636363636364
68,0.7606837606837608,0.6590909090909092,0.6333333333333333
69,0.8484848484848484,0.7041666666666668,0.6008771929824561
70,0.7236842105263158,0.861344537815126,0.8318181818181819
71,0.8181818181818181,0.6271929824561403,0.6571428571428571
72,0.9017094017094017,0.9083333333333333,0.8529411764705882
73,0.8125000000000001,0.8026315789473684,0.7714285714285714
74,0.8205128205128206,0.7982456140350876,0.7636363636363638
75,0.6000000000000001,0.44537815126050423,0.44545454545454544
76,0.7625000000000001,0.7228260869565217,0.6461538461538461
77,0.7409090909090911,0.6875,0.6239316239316239
78,0.8547008547008548,0.8421052631578948,0.7857142857142857
79,0.7222222222222222,0.7880434782608696,0.7880434782608696
80,0.6545454545454545,0.7583333333333333,0.7264957264957265
81,0.8151260504201681,0.6710526315789473,0.6909090909090909
82,0.747863247863248,0.6008771929824561,0.5909090909090908
83,0.7894736842105263,0.6196581196581197,0.5701754385964912
84,0.7818181818181819,0.7625000000000001,0.6929824561403508
85,0.6181818181818182,0.6638655462184875,0.6581196581196581
86,0.7647058823529412,0.7412280701754385,0.6571428571428571
87,0.7681818181818182,0.6218487394957983,0.5683760683760684
88,0.7666666666666666,0.5916666666666667,0.5791666666666666
89,0.8859649122807017,0.8666666666666667,0.8666666666666667
90,0.7666666666666667,0.8369565217391304,0.8369565217391304
91,0.8461538461538463,0.7272727272727273,0.6904761904761905
92,0.7948717948717948,0.587719298245614,0.5727272727272728
93,0.7777777777777778,0.7692307692307693,0.7772727272727273
94,0.905982905982906,0.782051282051282,0.7363636363636363
95,0.7000000000000001,0.7738095238095238,0.7738095238095238
96,0.9487179487179488,0.8333333333333334,0.8247863247863249
97,0.8421052631578948,0.8590909090909091,0.8585858585858586
98,0.7333333333333334,0.7090909090909091,0.7380952380952381
99,0.8142857142857145,0.7394957983193278,0.6708333333333334
